state,name,MME,transaction_year,fips
TN,moore,235289.2125,2018-01-01,47127
AL,wilcox,1482894.6375,2015-01-01,1131
AL,henry,5540939.19,2015-01-01,1067
AL,lamar,6683963.8767,2015-01-01,1075
AL,jefferson,399915407.4492,2015-01-01,1073
AL,fayette,7711955.025,2015-01-01,1057
AL,bullock,1672611.0,2015-01-01,1011
AL,pike,9198582.3657,2015-01-01,1109
AL,marshall,86367107.2128,2015-01-01,1095
AL,monroe,8438412.3,2015-01-01,1099
AL,walker,88648969.7745,2015-01-01,1127
AL,mobile,234660179.11785,2015-01-01,1097
AL,saintclair,39959498.8878,2015-01-01,1115
AL,calhoun,95820184.3062,2015-01-01,1015
AL,baldwin,127843768.49265,2015-01-01,1003
AL,tuscaloosa,79535446.7781,2015-01-01,1125
AL,houston,47207968.74675,2015-01-01,1069
AL,covington,31085014.5303,2015-01-01,1039
AL,shelby,100000292.1732,2015-01-01,1117
AL,conecuh,4111772.8125,2015-01-01,1035
AL,escambia,24638319.4464,2015-01-01,1053
AL,chilton,26829963.7989,2015-01-01,1021
AL,jackson,38482442.9841,2015-01-01,1071
AL,cullman,60908461.4244,2015-01-01,1043
AL,madison,206962596.5733,2015-01-01,1089
AL,colbert,58853191.245,2015-01-01,1033
AL,montgomery,70640998.0875,2015-01-01,1101
AL,geneva,10423071.99,2015-01-01,1061
AL,chambers,18318493.152,2015-01-01,1017
AL,autauga,28643150.037,2015-01-01,1001
AL,lauderdale,47381054.7255,2015-01-01,1077
AL,elmore,37767599.9553,2015-01-01,1051
AL,coffee,18685669.98,2015-01-01,1031
AL,dallas,14552023.1064,2015-01-01,1047
AL,clay,6697616.7525,2015-01-01,1027
AL,tallapoosa,11605430.6406,2015-01-01,1123
AL,marion,35773000.29,2015-01-01,1093
AL,talladega,47926481.3874,2015-01-01,1121
AL,etowah,109239673.722,2015-01-01,1055
AL,barbour,8538404.7075,2015-01-01,1005
AL,dale,13984579.815,2015-01-01,1045
AL,morgan,84116994.5703,2015-01-01,1103
AL,crenshaw,4375742.9625,2015-01-01,1041
AL,pickens,7091197.0539,2015-01-01,1107
AL,butler,9700238.58,2015-01-01,1013
AL,lee,23914911.7809,2015-01-01,1081
AL,cherokee,22068449.9964,2015-01-01,1019
AL,blount,16505591.6742,2015-01-01,1009
AL,limestone,53460494.8137,2015-01-01,1083
AL,hale,3349515.7053,2015-01-01,1065
AL,russell,19999136.835,2015-01-01,1113
AL,winston,19179691.461,2015-01-01,1133
AL,franklin,28122528.5562,2015-01-01,1059
AL,lawrence,18206854.8675,2015-01-01,1079
AL,clarke,13209900.2625,2015-01-01,1025
AL,marengo,6461297.9802,2015-01-01,1091
AL,randolph,9041707.3674,2015-01-01,1111
AL,dekalb,44650357.2354,2015-01-01,1049
AL,washington,2151697.6575,2015-01-01,1129
AL,bibb,12270686.22,2015-01-01,1007
AL,macon,4077508.1625,2015-01-01,1087
AL,cleburne,3737476.7625,2015-01-01,1029
AL,perry,1455754.68,2015-01-01,1105
AL,choctaw,6493705.275,2015-01-01,1023
AL,sumter,2467186.9275,2015-01-01,1119
AL,greene,614465.925,2015-01-01,1063
AL,lowndes,274021.5546,2015-01-01,1085
AL,shelby,94461136.146,2016-01-01,1117
AL,dallas,14645610.4197,2016-01-01,1047
AL,mobile,220981792.7469,2016-01-01,1097
AL,chambers,17406891.1278,2016-01-01,1017
AL,montgomery,69562758.4428,2016-01-01,1101
AL,winston,16199026.64145,2016-01-01,1133
AL,etowah,94593210.79605,2016-01-01,1055
AL,covington,29953608.43875,2016-01-01,1039
AL,jefferson,360728481.4845,2016-01-01,1073
AL,houston,48148847.05755,2016-01-01,1069
AL,geneva,9636806.8575,2016-01-01,1061
AL,tallapoosa,12121785.345,2016-01-01,1123
AL,talladega,48228131.7144,2016-01-01,1121
AL,elmore,38191070.475,2016-01-01,1051
AL,limestone,56665984.70325,2016-01-01,1083
AL,bibb,12159715.7325,2016-01-01,1007
AL,dekalb,42858786.1734,2016-01-01,1049
AL,baldwin,115556245.0668,2016-01-01,1003
AL,barbour,8129383.215,2016-01-01,1005
AL,cullman,57795981.13695,2016-01-01,1043
AL,colbert,56731012.545,2016-01-01,1033
AL,madison,198050857.2105,2016-01-01,1089
AL,marshall,78256136.08005,2016-01-01,1095
AL,calhoun,92926364.23545,2016-01-01,1015
AL,escambia,24624882.7314,2016-01-01,1053
AL,pickens,6802156.6575,2016-01-01,1107
AL,tuscaloosa,79511461.4619,2016-01-01,1125
AL,randolph,8361534.9324,2016-01-01,1111
AL,chilton,25071288.73125,2016-01-01,1021
AL,lauderdale,43781326.77195,2016-01-01,1077
AL,saintclair,40827363.99015,2016-01-01,1115
AL,russell,18919006.38,2016-01-01,1113
AL,hale,3644689.4889,2016-01-01,1065
AL,clay,7027675.59765,2016-01-01,1027
AL,henry,4446297.555,2016-01-01,1067
AL,blount,15184484.355,2016-01-01,1009
AL,lee,26438052.36105,2016-01-01,1081
AL,autauga,26072163.5925,2016-01-01,1001
AL,dale,13726699.22265,2016-01-01,1045
AL,monroe,8430149.475300001,2016-01-01,1099
AL,walker,80020300.5375,2016-01-01,1127
AL,bullock,1700652.5325,2016-01-01,1011
AL,pike,9200324.6382,2016-01-01,1109
AL,jackson,38223904.7196,2016-01-01,1071
AL,cherokee,21568553.9775,2016-01-01,1019
AL,franklin,27745492.9464,2016-01-01,1059
AL,conecuh,3674072.5125,2016-01-01,1035
AL,greene,682257.6000000001,2016-01-01,1063
AL,lawrence,16193939.775,2016-01-01,1079
AL,morgan,77727280.99905,2016-01-01,1103
AL,lamar,5825788.9125,2016-01-01,1075
AL,wilcox,1489811.775,2016-01-01,1131
AL,marion,33446811.74625,2016-01-01,1093
AL,coffee,19569494.22375,2016-01-01,1031
AL,marengo,6506121.6693,2016-01-01,1091
AL,butler,8303282.7,2016-01-01,1013
AL,macon,2612328.0525,2016-01-01,1087
AL,clarke,13235478.9375,2016-01-01,1025
AL,fayette,6537273.8475,2016-01-01,1057
AL,crenshaw,3970617.1125,2016-01-01,1041
AL,washington,2094904.2375,2016-01-01,1129
AL,perry,1408794.34875,2016-01-01,1105
AL,choctaw,7064074.4925,2016-01-01,1023
AL,cleburne,3768650.0325,2016-01-01,1029
AL,sumter,2560348.0125,2016-01-01,1119
AL,lowndes,352768.746,2016-01-01,1085
AL,coosa,777636.7125,2016-01-01,1037
AL,madison,171514730.03055,2017-01-01,1089
AL,montgomery,60201819.5325,2017-01-01,1101
AL,mobile,200107820.5833,2017-01-01,1097
AL,etowah,77085561.9342,2017-01-01,1055
AL,shelby,85590484.7634,2017-01-01,1117
AL,covington,24299940.555,2017-01-01,1039
AL,marshall,67972526.9439,2017-01-01,1095
AL,pickens,5954925.1875,2017-01-01,1107
AL,elmore,33339305.04,2017-01-01,1051
AL,randolph,8205764.8632,2017-01-01,1111
AL,barbour,7270015.515,2017-01-01,1005
AL,jefferson,314134315.3914,2017-01-01,1073
AL,calhoun,77310237.70515001,2017-01-01,1015
AL,houston,44898311.4693,2017-01-01,1069
AL,tallapoosa,11342053.665,2017-01-01,1123
AL,walker,69159160.1625,2017-01-01,1127
AL,saintclair,38551543.6803,2017-01-01,1115
AL,tuscaloosa,71704289.1894,2017-01-01,1125
AL,franklin,21195033.0075,2017-01-01,1059
AL,lauderdale,36933008.2395,2017-01-01,1077
AL,russell,17816010.63,2017-01-01,1113
AL,winston,15265697.3208,2017-01-01,1133
AL,baldwin,94992051.6114,2017-01-01,1003
AL,escambia,23108751.9339,2017-01-01,1053
AL,marion,29776336.29375,2017-01-01,1093
AL,cullman,50599730.21295,2017-01-01,1043
AL,butler,7240932.6675,2017-01-01,1013
AL,morgan,63347154.5331,2017-01-01,1103
AL,chilton,22272015.5025,2017-01-01,1021
AL,marengo,5952882.0621,2017-01-01,1091
AL,henry,4124605.3392,2017-01-01,1067
AL,dale,12064975.11,2017-01-01,1045
AL,coffee,17906564.2725,2017-01-01,1031
AL,dekalb,38486623.3353,2017-01-01,1049
AL,washington,1679143.2525,2017-01-01,1129
AL,jackson,36592309.5726,2017-01-01,1071
AL,bibb,10856413.7775,2017-01-01,1007
AL,autauga,21926655.135,2017-01-01,1001
AL,bullock,1630262.1675,2017-01-01,1011
AL,chambers,15629406.27,2017-01-01,1017
AL,wilcox,1260408.405,2017-01-01,1131
AL,limestone,48372793.935,2017-01-01,1083
AL,cherokee,18474273.525,2017-01-01,1019
AL,colbert,48636168.8775,2017-01-01,1033
AL,blount,13322475.9675,2017-01-01,1009
AL,lee,26918202.8928,2017-01-01,1081
AL,crenshaw,3553831.77,2017-01-01,1041
AL,clarke,12742680.96,2017-01-01,1025
AL,monroe,8178850.0314,2017-01-01,1099
AL,fayette,5462742.0,2017-01-01,1057
AL,lamar,5522799.495,2017-01-01,1075
AL,talladega,38101860.6123,2017-01-01,1121
AL,conecuh,3756228.8475,2017-01-01,1035
AL,geneva,8697085.1775,2017-01-01,1061
AL,clay,5698972.6275,2017-01-01,1027
AL,dallas,11892221.0304,2017-01-01,1047
AL,pike,8930754.9843,2017-01-01,1109
AL,macon,1799734.9725,2017-01-01,1087
AL,greene,557874.4875,2017-01-01,1063
AL,lawrence,12668110.77,2017-01-01,1079
AL,cleburne,3257200.365,2017-01-01,1029
AL,hale,3853332.54,2017-01-01,1065
AL,choctaw,6912398.4975000005,2017-01-01,1023
AL,perry,1228598.0625,2017-01-01,1105
AL,lowndes,245281.1421,2017-01-01,1085
AL,sumter,2354174.9625,2017-01-01,1119
AL,coosa,739384.4925,2017-01-01,1037
AL,lawrence,11406926.985,2018-01-01,1079
AL,clay,4787587.8675,2018-01-01,1027
AL,montgomery,48475115.3925,2018-01-01,1101
AL,mobile,168809655.1422,2018-01-01,1097
AL,dallas,6891166.7304,2018-01-01,1047
AL,coffee,15785003.6889,2018-01-01,1031
AL,jefferson,270637039.61025,2018-01-01,1073
AL,cullman,40974354.4578,2018-01-01,1043
AL,baldwin,75297288.975,2018-01-01,1003
AL,calhoun,67419389.13,2018-01-01,1015
AL,saintclair,36527625.69,2018-01-01,1115
AL,randolph,7759885.3959,2018-01-01,1111
AL,tuscaloosa,62563993.0977,2018-01-01,1125
AL,dale,10729071.4464,2018-01-01,1045
AL,monroe,6461501.91,2018-01-01,1099
AL,marion,25021672.545,2018-01-01,1093
AL,fayette,4472689.8675,2018-01-01,1057
AL,etowah,71772540.43530001,2018-01-01,1055
AL,clarke,10986126.1125,2018-01-01,1025
AL,hale,2991661.5,2018-01-01,1065
AL,winston,14147218.6824,2018-01-01,1133
AL,covington,23835082.6875,2018-01-01,1039
AL,henry,4226743.2375,2018-01-01,1067
AL,chambers,15083969.01,2018-01-01,1017
AL,geneva,7810530.945,2018-01-01,1061
AL,houston,41531759.0232,2018-01-01,1069
AL,elmore,26979623.07,2018-01-01,1051
AL,lee,25829242.614,2018-01-01,1081
AL,autauga,18347112.6825,2018-01-01,1001
AL,talladega,35280942.8967,2018-01-01,1121
AL,escambia,18763374.3864,2018-01-01,1053
AL,walker,62887578.5775,2018-01-01,1127
AL,russell,16852450.6275,2018-01-01,1113
AL,morgan,55524227.82,2018-01-01,1103
AL,jackson,32470772.67,2018-01-01,1071
AL,franklin,16758035.6925,2018-01-01,1059
AL,madison,139095584.3901,2018-01-01,1089
AL,butler,5979606.03,2018-01-01,1013
AL,barbour,6814450.0200000005,2018-01-01,1005
AL,tallapoosa,10640021.88,2018-01-01,1123
AL,pickens,5487169.335,2018-01-01,1107
AL,conecuh,3991997.7225,2018-01-01,1035
AL,bibb,9051337.725,2018-01-01,1007
AL,greene,569819.6625,2018-01-01,1063
AL,marshall,60413787.2901,2018-01-01,1095
AL,cherokee,17277318.0525,2018-01-01,1019
AL,colbert,40381844.43,2018-01-01,1033
AL,shelby,71841372.7371,2018-01-01,1117
AL,chilton,18627922.4925,2018-01-01,1021
AL,macon,1514961.9225,2018-01-01,1087
AL,wilcox,1101768.3,2018-01-01,1131
AL,crenshaw,3332529.75,2018-01-01,1041
AL,pike,7808802.412500001,2018-01-01,1109
AL,blount,12386022.8925,2018-01-01,1009
AL,marengo,5498734.1289,2018-01-01,1091
AL,lamar,4714982.85,2018-01-01,1075
AL,bullock,1477525.845,2018-01-01,1011
AL,lauderdale,32031428.8728,2018-01-01,1077
AL,dekalb,37675054.1319,2018-01-01,1049
AL,limestone,42008653.8675,2018-01-01,1083
AL,washington,1260200.6625,2018-01-01,1129
AL,choctaw,5871285.6834,2018-01-01,1023
AL,sumter,1993409.9475,2018-01-01,1119
AL,coosa,728226.675,2018-01-01,1037
AL,perry,1048473.4875,2018-01-01,1105
AL,cleburne,3259373.865,2018-01-01,1029
AL,lowndes,225104.9223,2018-01-01,1085
AL,clarke,9308208.1725,2019-01-01,1025
AL,jefferson,235160691.2607,2019-01-01,1073
AL,elmore,24081503.535,2019-01-01,1051
AL,cullman,34269525.9225,2019-01-01,1043
AL,shelby,61795377.1512,2019-01-01,1117
AL,mobile,144938513.2002,2019-01-01,1097
AL,barbour,5805252.735,2019-01-01,1005
AL,tallapoosa,9654292.935,2019-01-01,1123
AL,calhoun,53750435.4375,2019-01-01,1015
AL,butler,5050729.2675,2019-01-01,1013
AL,chilton,15829165.875,2019-01-01,1021
AL,montgomery,42598665.3075,2019-01-01,1101
AL,walker,54678586.3725,2019-01-01,1127
AL,cherokee,15418743.1425,2019-01-01,1019
AL,coffee,13598360.355,2019-01-01,1031
AL,etowah,62921013.795,2019-01-01,1055
AL,madison,117610081.5459,2019-01-01,1089
AL,clay,4377520.695,2019-01-01,1027
AL,jackson,28203004.32,2019-01-01,1071
AL,marshall,54244205.4303,2019-01-01,1095
AL,lamar,4330735.0425,2019-01-01,1075
AL,macon,1531812.6789,2019-01-01,1087
AL,tuscaloosa,53836642.2876,2019-01-01,1125
AL,morgan,46083011.4189,2019-01-01,1103
AL,winston,12351400.2426,2019-01-01,1133
AL,conecuh,4743171.0825000005,2019-01-01,1035
AL,pickens,4899490.6875,2019-01-01,1107
AL,lee,23462407.8312,2019-01-01,1081
AL,dekalb,34525126.8921,2019-01-01,1049
AL,covington,20511368.925,2019-01-01,1039
AL,bibb,7704328.89,2019-01-01,1007
AL,geneva,7666299.45,2019-01-01,1061
AL,chambers,13560891.45,2019-01-01,1017
AL,houston,38285998.1712,2019-01-01,1069
AL,baldwin,63824769.4239,2019-01-01,1003
AL,dallas,6310601.3895,2019-01-01,1047
AL,talladega,30444897.45,2019-01-01,1121
AL,saintclair,34351921.3875,2019-01-01,1115
AL,russell,16889193.105,2019-01-01,1113
AL,limestone,37766199.6975,2019-01-01,1083
AL,bullock,1413502.7625,2019-01-01,1011
AL,pike,6918925.05,2019-01-01,1109
AL,autauga,15168907.5825,2019-01-01,1001
AL,fayette,3550310.1825,2019-01-01,1057
AL,franklin,15565849.47,2019-01-01,1059
AL,wilcox,1062053.1375,2019-01-01,1131
AL,crenshaw,2805530.0325,2019-01-01,1041
AL,lawrence,9762946.7775,2019-01-01,1079
AL,blount,10753947.24,2019-01-01,1009
AL,dale,9516333.1125,2019-01-01,1045
AL,lauderdale,27674922.7371,2019-01-01,1077
AL,hale,2538548.8875,2019-01-01,1065
AL,randolph,7125678.7149,2019-01-01,1111
AL,marion,21947080.8075,2019-01-01,1093
AL,henry,4490253.1875,2019-01-01,1067
AL,colbert,36152649.0525,2019-01-01,1033
AL,greene,514683.9375,2019-01-01,1063
AL,monroe,5384034.0075,2019-01-01,1099
AL,escambia,16008719.2389,2019-01-01,1053
AL,marengo,4128209.3328,2019-01-01,1091
AL,cleburne,2685923.355,2019-01-01,1029
AL,perry,943590.225,2019-01-01,1105
AL,choctaw,4803628.6326,2019-01-01,1023
AL,lowndes,213209.8125,2019-01-01,1085
AL,coosa,667020.3975,2019-01-01,1037
AL,sumter,1724248.4775,2019-01-01,1119
AL,washington,1023596.5875,2019-01-01,1129
AL,coosa,729937.9425,2015-01-01,1037
GA,towns,2524578.76,2006-01-01,13281
GA,fulton,124059833.831474,2006-01-01,13121
GA,fulton,143248574.29427502,2007-01-01,13121
GA,crisp,5551236.4258625,2007-01-01,13081
GA,crisp,8734863.1013625,2011-01-01,13081
GA,crisp,13336462.3125,2014-01-01,13081
GA,wilcox,1660052.565,2008-01-01,13315
GA,decatur,5450182.19,2006-01-01,13087
GA,polk,20132681.3173125,2006-01-01,13233
GA,polk,24626155.785675,2007-01-01,13233
GA,polk,26004633.6968625,2008-01-01,13233
GA,polk,27327783.2740875,2010-01-01,13233
GA,polk,32964830.8425,2011-01-01,13233
GA,polk,30824769.585,2012-01-01,13233
GA,polk,29856803.955,2013-01-01,13233
GA,candler,5798142.495,2014-01-01,13043
GA,pulaski,4505906.2538625,2008-01-01,13235
GA,pulaski,6227400.9413625,2010-01-01,13235
GA,appling,5828691.4538625,2009-01-01,13001
GA,appling,7970631.2738625,2010-01-01,13001
GA,coffee,18291431.13745,2006-01-01,13069
GA,coffee,17141702.057225,2007-01-01,13069
GA,coffee,19589236.675,2008-01-01,13069
GA,coffee,22433729.3775,2009-01-01,13069
GA,coffee,41592417.8663625,2010-01-01,13069
GA,coffee,34064210.1338625,2012-01-01,13069
GA,coffee,30338240.9213625,2013-01-01,13069
GA,coffee,27480947.19,2014-01-01,13069
GA,lowndes,32589045.4801125,2009-01-01,13185
GA,mitchell,3091747.275,2006-01-01,13205
GA,mitchell,3440175.4575,2008-01-01,13205
GA,mitchell,5660848.6875,2011-01-01,13205
GA,mitchell,7337296.005,2012-01-01,13205
GA,mitchell,8952111.6,2013-01-01,13205
GA,mitchell,8062772.31,2014-01-01,13205
GA,grady,2797447.767,2007-01-01,13131
GA,grady,2960076.306,2008-01-01,13131
GA,grady,3091885.1175,2009-01-01,13131
GA,grady,3760930.2563625,2010-01-01,13131
GA,grady,5031519.630225,2011-01-01,13131
GA,grady,6339395.775225,2012-01-01,13131
GA,grady,6301720.23,2013-01-01,13131
GA,grady,6419728.0125,2014-01-01,13131
GA,whitfield,28818727.6192125,2008-01-01,13313
GA,bibb,82240635.748375,2006-01-01,13021
GA,bibb,139893948.8118,2011-01-01,13021
GA,haralson,34838745.15,2013-01-01,13143
GA,haralson,32816529.3075,2014-01-01,13143
GA,benhill,3956650.132,2007-01-01,13017
GA,treutlen,3261587.7375,2013-01-01,13283
GA,dodge,7700920.957725,2006-01-01,13091
GA,dodge,9924903.1725,2010-01-01,13091
GA,dodge,13703528.1263625,2013-01-01,13091
GA,dooly,693151.227,2006-01-01,13093
GA,dooly,848861.9400000001,2012-01-01,13093
GA,dooly,1234159.8,2013-01-01,13093
GA,dooly,1474537.62,2014-01-01,13093
GA,wilkes,4461147.4875,2012-01-01,13317
GA,decatur,6500627.7958625,2007-01-01,13087
GA,decatur,7571150.938,2008-01-01,13087
GA,decatur,8857225.613062501,2009-01-01,13087
GA,decatur,8153797.719075,2010-01-01,13087
GA,decatur,9073776.6954375,2011-01-01,13087
GA,decatur,9900070.53135,2012-01-01,13087
GA,decatur,10126189.5525,2013-01-01,13087
GA,decatur,9914642.925,2014-01-01,13087
GA,wilkinson,4456127.8770375,2011-01-01,13319
GA,wilkinson,4181143.500225,2012-01-01,13319
GA,seminole,2312492.6955,2006-01-01,13253
GA,troup,22977552.3075,2014-01-01,13285
GA,lamar,4850432.6498625,2010-01-01,13171
GA,lamar,5843571.6788625,2011-01-01,13171
GA,colquitt,4909541.8605375,2006-01-01,13071
GA,colquitt,8033618.951625,2008-01-01,13071
GA,colquitt,8211492.9265875,2009-01-01,13071
GA,colquitt,9822790.7963625,2010-01-01,13071
GA,colquitt,11464561.342725,2012-01-01,13071
GA,colquitt,11269847.6679375,2013-01-01,13071
GA,colquitt,13074225.29385,2014-01-01,13071
GA,bibb,105340467.47768752,2008-01-01,13021
GA,bibb,118362781.9779,2014-01-01,13021
GA,clinch,2043476.001,2006-01-01,13065
GA,clinch,3223577.325,2009-01-01,13065
GA,clinch,4462266.945,2011-01-01,13065
GA,clinch,4459863.3675,2013-01-01,13065
GA,dooly,577700.1345,2007-01-01,13093
GA,dooly,750234.7875,2010-01-01,13093
GA,laurens,32254428.6888375,2012-01-01,13175
GA,laurens,31763251.6884,2013-01-01,13175
GA,laurens,28154004.885,2014-01-01,13175
GA,bibb,120717196.71945,2010-01-01,13021
GA,bibb,138332701.1845125,2012-01-01,13021
GA,tift,19162326.87045,2012-01-01,13277
GA,tift,7871740.469175,2006-01-01,13277
GA,tift,9289768.1544375,2007-01-01,13277
GA,tift,10817795.1629375,2008-01-01,13277
GA,tift,12283717.1851125,2009-01-01,13277
GA,tift,14463185.186925,2010-01-01,13277
GA,tift,17343184.531912502,2011-01-01,13277
GA,tift,19776249.922725,2013-01-01,13277
GA,tift,20809326.0865875,2014-01-01,13277
GA,seminole,2490734.243625,2007-01-01,13253
GA,seminole,2699657.3267625,2008-01-01,13253
GA,seminole,2884001.9674875,2009-01-01,13253
GA,seminole,3213264.56715,2010-01-01,13253
GA,terrell,2133555.2625,2014-01-01,13273
GA,tattnall,4909166.124,2006-01-01,13267
GA,thomas,10484944.6373625,2010-01-01,13275
GA,thomas,12449951.34645,2011-01-01,13275
GA,colquitt,6668091.213075,2007-01-01,13071
GA,walton,42039858.1518,2014-01-01,13297
GA,pierce,4953368.1765,2006-01-01,13229
GA,pierce,11565928.6627125,2010-01-01,13229
GA,pierce,8307072.0863625,2012-01-01,13229
GA,pierce,8424692.8875,2013-01-01,13229
GA,pierce,10159638.1840875,2014-01-01,13229
GA,towns,4676115.4125,2014-01-01,13281
GA,bacon,16160258.205,2012-01-01,13005
GA,bacon,8896521.0563625,2013-01-01,13005
GA,lanier,1657081.5735,2008-01-01,13173
GA,lanier,1841414.1825,2009-01-01,13173
GA,dodge,14291794.8075,2014-01-01,13091
GA,ware,18240612.3620875,2006-01-01,13299
GA,ware,20352496.7648625,2008-01-01,13299
GA,ware,23720106.1015875,2009-01-01,13299
GA,ware,33156000.45,2010-01-01,13299
GA,ware,30517175.798175,2012-01-01,13299
GA,ware,25714109.0365875,2014-01-01,13299
GA,barrow,17712133.3818625,2006-01-01,13013
GA,barrow,22664771.4345,2007-01-01,13013
GA,barrow,25217555.4488625,2008-01-01,13013
GA,barrow,28692509.04,2009-01-01,13013
GA,barrow,33555400.785000004,2010-01-01,13013
GA,barrow,33943167.4359,2011-01-01,13013
GA,barrow,33539828.4497625,2012-01-01,13013
GA,barrow,30058891.8638625,2013-01-01,13013
GA,benhill,2999890.9025,2006-01-01,13017
GA,benhill,4798918.995,2008-01-01,13017
GA,benhill,5480413.275,2009-01-01,13017
GA,benhill,6263783.3625,2010-01-01,13017
GA,benhill,7475526.285,2011-01-01,13017
GA,sumter,5789753.7375,2010-01-01,13261
GA,sumter,7394692.395,2011-01-01,13261
GA,sumter,7429738.6725,2012-01-01,13261
GA,sumter,8168493.255,2013-01-01,13261
GA,sumter,9561439.3875,2014-01-01,13261
GA,atkinson,1375483.686,2006-01-01,13003
GA,atkinson,1977171.045,2008-01-01,13003
GA,atkinson,2005608.8625,2009-01-01,13003
GA,atkinson,2821975.5,2011-01-01,13003
GA,atkinson,2964341.7825,2012-01-01,13003
GA,atkinson,3439583.2125,2013-01-01,13003
GA,berrien,6733563.78,2012-01-01,13019
GA,berrien,6467749.275,2014-01-01,13019
GA,jenkins,2915496.12,2011-01-01,13165
GA,jenkins,3140431.9725,2012-01-01,13165
GA,jenkins,4145367.225,2014-01-01,13165
GA,heard,2386830.825,2013-01-01,13149
GA,heard,1683692.2875,2014-01-01,13149
GA,miller,2015277.375,2013-01-01,13201
GA,harris,1412965.3875,2014-01-01,13145
GA,chatham,62655659.4367,2008-01-01,13051
GA,chatham,81984885.814425,2010-01-01,13051
GA,thomas,8643557.1718875,2008-01-01,13275
GA,thomas,8976210.4624875,2009-01-01,13275
GA,thomas,14353561.5764625,2012-01-01,13275
GA,thomas,12618272.7078375,2013-01-01,13275
GA,walker,16034060.0675,2006-01-01,13295
GA,walker,20604365.895,2008-01-01,13295
GA,walker,25806031.98,2013-01-01,13295
GA,walker,24400042.8975,2014-01-01,13295
GA,bacon,4586778.211,2006-01-01,13005
GA,bacon,7998442.163,2007-01-01,13005
GA,bacon,8384257.0133625,2008-01-01,13005
GA,bacon,12906855.975,2009-01-01,13005
GA,bacon,23691031.8,2010-01-01,13005
GA,bacon,23270324.6625,2011-01-01,13005
GA,bacon,8989718.0925,2014-01-01,13005
GA,coffee,52365734.37045,2011-01-01,13069
GA,worth,2870923.564,2007-01-01,13321
GA,jones,6093157.49385,2009-01-01,13169
GA,jones,7472632.667025,2010-01-01,13169
GA,cook,3966721.35,2009-01-01,13075
GA,cook,5117730.3825,2010-01-01,13075
GA,emanuel,11873419.3627125,2013-01-01,13107
GA,thomas,6593515.308,2006-01-01,13275
GA,thomas,7480637.258175001,2007-01-01,13275
GA,irwin,1389702.5025,2010-01-01,13155
GA,dougherty,29466069.09,2014-01-01,13095
GA,wilcox,1585781.802,2007-01-01,13315
GA,wilcox,1586474.6325,2009-01-01,13315
GA,wilcox,2051798.0963625,2010-01-01,13315
GA,wilcox,2694409.725,2011-01-01,13315
GA,wilcox,2895096.669,2013-01-01,13315
GA,wilcox,3150558.0375,2014-01-01,13315
GA,houston,32261062.367087506,2006-01-01,13153
GA,houston,48574551.1304625,2009-01-01,13153
GA,houston,57328217.6185875,2010-01-01,13153
GA,houston,68579493.98295,2011-01-01,13153
GA,houston,65060745.2290875,2012-01-01,13153
GA,houston,58469667.978225,2013-01-01,13153
GA,houston,60700680.870675,2014-01-01,13153
GA,richmond,99695324.232675,2012-01-01,13245
GA,richmond,93118908.13815,2013-01-01,13245
GA,richmond,92419905.399975,2014-01-01,13245
GA,dodge,10153350.8625,2009-01-01,13091
GA,dodge,12557095.3013625,2011-01-01,13091
GA,dodge,13353534.2325,2012-01-01,13091
GA,turner,1595192.8125,2006-01-01,13287
GA,turner,1333447.875,2007-01-01,13287
GA,turner,1392594.1875,2008-01-01,13287
GA,turner,1490604.9,2009-01-01,13287
GA,turner,2013600.0,2010-01-01,13287
GA,turner,2279672.6625,2011-01-01,13287
GA,turner,2521428.9,2012-01-01,13287
GA,turner,2827876.6125,2013-01-01,13287
GA,turner,3074158.020675,2014-01-01,13287
GA,wilcox,2779540.08,2012-01-01,13315
GA,colquitt,10340367.465,2011-01-01,13071
GA,randolph,1391508.7125,2012-01-01,13243
GA,randolph,1407427.7443125,2013-01-01,13243
GA,lowndes,35810899.1820375,2010-01-01,13185
GA,macon,3518601.5840625,2007-01-01,13193
GA,macon,4317386.9377125,2011-01-01,13193
GA,macon,5013560.0679375,2012-01-01,13193
GA,macon,5687560.1663625,2014-01-01,13193
GA,crisp,9734026.5415875,2012-01-01,13081
GA,crisp,11261503.6922625,2013-01-01,13081
GA,rabun,12142440.4854375,2012-01-01,13241
GA,troup,13122976.5366125,2007-01-01,13285
GA,floyd,73396503.114975,2012-01-01,13115
GA,floyd,71224824.4734,2013-01-01,13115
GA,appling,9743841.225,2013-01-01,13001
GA,bibb,129100542.5979375,2013-01-01,13021
GA,toombs,17615762.2838625,2012-01-01,13279
GA,toombs,16874184.5475,2013-01-01,13279
GA,toombs,14979381.945,2014-01-01,13279
GA,jeffdavis,13790814.0393,2011-01-01,13161
GA,jeffdavis,12236004.2893125,2012-01-01,13161
GA,jeffdavis,11586218.55,2013-01-01,13161
GA,jeffdavis,10460583.72,2014-01-01,13161
GA,dougherty,18077401.218225,2008-01-01,13095
GA,treutlen,3119874.525,2014-01-01,13283
GA,gwinnett,132383580.57285,2008-01-01,13135
GA,gwinnett,146518922.5331625,2009-01-01,13135
GA,gwinnett,179954487.339075,2010-01-01,13135
GA,gwinnett,205361585.3322375,2012-01-01,13135
GA,gwinnett,189486039.8527125,2013-01-01,13135
GA,gwinnett,192901812.9124875,2014-01-01,13135
